Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,250
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
-1.96172e-03,0,-0.8
-1.96168e-03,0,0
-1.96164e-03,0,0
-1.96160e-03,0,0.8
-1.96156e-03,0,-0.8
-1.96152e-03,0,-0.8
-1.96148e-03,0,0
-1.96144e-03,0,0
-1.96140e-03,0,0
-1.96136e-03,0,0
-1.96132e-03,0,0
-1.96128e-03,0,-0.8
-1.96124e-03,0,0
-1.96120e-03,0,0
-1.96116e-03,0,-0.8
-1.96112e-03,0,0
-1.96108e-03,0,0
-1.96104e-03,0,0
-1.96100e-03,0,0
-1.96096e-03,0,0
-1.96092e-03,0,0
-1.96088e-03,0,0
-1.96084e-03,0,0
-1.96080e-03,0,0
-1.96076e-03,0,-0.8
-1.96072e-03,0,0
-1.96068e-03,0,0
-1.96064e-03,0,-0.8
-1.96060e-03,0,0
-1.96056e-03,0,0
-1.96052e-03,0,0
-1.96048e-03,0,0
-1.96044e-03,0,0
-1.96040e-03,0,0
-1.96036e-03,0,0
-1.96032e-03,0,0
-1.96028e-03,0,0
-1.96024e-03,0,0
-1.96020e-03,0,0
-1.96016e-03,0,0
-1.96012e-03,0,0
-1.96008e-03,0,0
-1.96004e-03,0,0
-1.96000e-03,0,0
-1.95996e-03,0,-0.8
-1.95992e-03,0,0
-1.95988e-03,0,0
-1.95984e-03,0,0
-1.95980e-03,0,0
-1.95976e-03,0,0
-1.95972e-03,0,0
-1.95968e-03,0,0
-1.95964e-03,0,0
-1.95960e-03,0,0
-1.95956e-03,0,0
-1.95952e-03,0,0
-1.95948e-03,0,0
-1.95944e-03,0,0
-1.95940e-03,0,0
-1.95936e-03,0,0
-1.95932e-03,0,0
-1.95928e-03,0,0
-1.95924e-03,0,-0.8
-1.95920e-03,0,0
-1.95916e-03,0,0
-1.95912e-03,0,0
-1.95908e-03,0,0
-1.95904e-03,0,0
-1.95900e-03,0,0
-1.95896e-03,0,0
-1.95892e-03,0,0
-1.95888e-03,0,0
-1.95884e-03,0,0
-1.95880e-03,0,-0.8
-1.95876e-03,0,0
-1.95872e-03,0,0
-1.95868e-03,0,0
-1.95864e-03,0,0
-1.95860e-03,0,0
-1.95856e-03,0,0
-1.95852e-03,0,-0.8
-1.95848e-03,0,0
-1.95844e-03,0,0
-1.95840e-03,0,0
-1.95836e-03,0,0
-1.95832e-03,0,0
-1.95828e-03,0,0
-1.95824e-03,0,0
-1.95820e-03,0,0
-1.95816e-03,0,0
-1.95812e-03,0,-0.8
-1.95808e-03,0,0
-1.95804e-03,0.04,0
-1.95800e-03,0,0
-1.95796e-03,0,0
-1.95792e-03,0,0
-1.95788e-03,0,0
-1.95784e-03,0,0
-1.95780e-03,0,0
-1.95776e-03,0,0
-1.95772e-03,0,0
-1.95768e-03,0,0
-1.95764e-03,0,0
-1.95760e-03,0,-0.8
-1.95756e-03,0,0
-1.95752e-03,0,0
-1.95748e-03,0,0
-1.95744e-03,0,0
-1.95740e-03,0,0
-1.95736e-03,0,0
-1.95732e-03,0,0
-1.95728e-03,0,0
-1.95724e-03,0,0
-1.95720e-03,0,0
-1.95716e-03,0,0
-1.95712e-03,0,0
-1.95708e-03,0,0
-1.95704e-03,0,0
-1.95700e-03,0,0
-1.95696e-03,0,0
-1.95692e-03,0,0
-1.95688e-03,0,0
-1.95684e-03,0,0
-1.95680e-03,0,0
-1.95676e-03,0,0
-1.95672e-03,0,0
-1.95668e-03,0,0
-1.95664e-03,0,0
-1.95660e-03,0,0
-1.95656e-03,0,-0.8
-1.95652e-03,0,0
-1.95648e-03,0,0
-1.95644e-03,0,0
-1.95640e-03,0,0
-1.95636e-03,0,0
-1.95632e-03,0,0
-1.95628e-03,0,0
-1.95624e-03,0,0
-1.95620e-03,0,0
-1.95616e-03,0,0
-1.95612e-03,0,0
-1.95608e-03,0,0
-1.95604e-03,0,0
-1.95600e-03,0,0
-1.95596e-03,0,0
-1.95592e-03,0,0
-1.95588e-03,0,0
-1.95584e-03,0,0
-1.95580e-03,0,0
-1.95576e-03,0,-0.8
-1.95572e-03,0,0
-1.95568e-03,0,0
-1.95564e-03,0,0
-1.95560e-03,0,0
-1.95556e-03,0,0
-1.95552e-03,0,0
-1.95548e-03,0,0
-1.95544e-03,0,0
-1.95540e-03,0,0
-1.95536e-03,0,0
-1.95532e-03,0,0
-1.95528e-03,0,0
-1.95524e-03,0.04,0
-1.95520e-03,0,0
-1.95516e-03,0,0
-1.95512e-03,0,0
-1.95508e-03,0,0
-1.95504e-03,0,0
-1.95500e-03,0,0
-1.95496e-03,0,0
-1.95492e-03,0,0
-1.95488e-03,0,0
-1.95484e-03,0,0
-1.95480e-03,0,0
-1.95476e-03,0,0
-1.95472e-03,0,0
-1.95468e-03,0,0
-1.95464e-03,0,0
-1.95460e-03,0,-0.8
-1.95456e-03,0,0
-1.95452e-03,0,0
-1.95448e-03,0,0
-1.95444e-03,0.04,0
-1.95440e-03,0,0
-1.95436e-03,0,0
-1.95432e-03,0,0
-1.95428e-03,0,0
-1.95424e-03,0,0
-1.95420e-03,0,0
-1.95416e-03,0,0
-1.95412e-03,0,0
-1.95408e-03,0,0
-1.95404e-03,0,0
-1.95400e-03,0,0
-1.95396e-03,0,-0.8
-1.95392e-03,0,0
-1.95388e-03,0,0
-1.95384e-03,0,0
-1.95380e-03,0,0
-1.95376e-03,0,0
-1.95372e-03,0,0
-1.95368e-03,0,-0.8
-1.95364e-03,0,0
-1.95360e-03,0,-0.8
-1.95356e-03,0,0
-1.95352e-03,0,0
-1.95348e-03,0,0
-1.95344e-03,0,0
-1.95340e-03,0,0
-1.95336e-03,0,-0.8
-1.95332e-03,0,0
-1.95328e-03,0,0
-1.95324e-03,0,0
-1.95320e-03,0,0
-1.95316e-03,0,0
-1.95312e-03,0,0
-1.95308e-03,0,0
-1.95304e-03,0,0
-1.95300e-03,0,0
-1.95296e-03,0,0
-1.95292e-03,0,0
-1.95288e-03,0,0
-1.95284e-03,0,0
-1.95280e-03,0,0
-1.95276e-03,0,-0.8
-1.95272e-03,0,0
-1.95268e-03,0,-0.8
-1.95264e-03,0,0
-1.95260e-03,0,0
-1.95256e-03,0,-0.8
-1.95252e-03,0,0
-1.95248e-03,0,0
-1.95244e-03,0,0
-1.95240e-03,0,0
-1.95236e-03,0,0
-1.95232e-03,0,0
-1.95228e-03,0,0
-1.95224e-03,0,0
-1.95220e-03,0,0
-1.95216e-03,0,0
-1.95212e-03,0,0
-1.95208e-03,0,0
-1.95204e-03,0,0
-1.95200e-03,0,-0.8
-1.95196e-03,0,0
-1.95192e-03,0,0
-1.95188e-03,0,0
-1.95184e-03,0,0
-1.95180e-03,0,0
-1.95176e-03,0,0
-1.95172e-03,0,-0.8
-1.95168e-03,0,0
-1.95164e-03,0,0
-1.95160e-03,0,0
-1.95156e-03,0,0
-1.95152e-03,0,0
-1.95148e-03,0,0
-1.95144e-03,0,0
-1.95140e-03,0,0
-1.95136e-03,0,0
-1.95132e-03,0,0
-1.95128e-03,0,0
-1.95124e-03,0,0
-1.95120e-03,0,0
-1.95116e-03,0,0
-1.95112e-03,0,0
-1.95108e-03,0,0
-1.95104e-03,0,0
-1.95100e-03,0,0
-1.95096e-03,0,0
-1.95092e-03,0,-0.8
-1.95088e-03,0,0
-1.95084e-03,0,0
-1.95080e-03,0,0
-1.95076e-03,0,0
-1.95072e-03,0,0
-1.95068e-03,0,0
-1.95064e-03,0,0
-1.95060e-03,0,0
-1.95056e-03,0,0
-1.95052e-03,0,0
-1.95048e-03,0,0
-1.95044e-03,0,0
-1.95040e-03,0,0
-1.95036e-03,0,0
-1.95032e-03,0,0
-1.95028e-03,0,0
-1.95024e-03,0,-0.8
-1.95020e-03,0,0
-1.95016e-03,0,0
-1.95012e-03,0,0
-1.95008e-03,0,0
-1.95004e-03,0,0
-1.95000e-03,0,0
-1.94996e-03,0,0
-1.94992e-03,0,0
-1.94988e-03,0,0
-1.94984e-03,0,0
-1.94980e-03,0,0
-1.94976e-03,0,0
-1.94972e-03,0,0
-1.94968e-03,0,0
-1.94964e-03,0,-0.8
-1.94960e-03,0,0
-1.94956e-03,0,0
-1.94952e-03,0,0
-1.94948e-03,0,0
-1.94944e-03,0,0
-1.94940e-03,0,0
-1.94936e-03,0,0
-1.94932e-03,0,0
-1.94928e-03,-0.04,0
-1.94924e-03,0,0
-1.94920e-03,0,0
-1.94916e-03,0,0
-1.94912e-03,0,-0.8
-1.94908e-03,0,0
-1.94904e-03,0,0
-1.94900e-03,0,0
-1.94896e-03,0,0
-1.94892e-03,0,0
-1.94888e-03,0,0
-1.94884e-03,0,0
-1.94880e-03,0,0
-1.94876e-03,0,0
-1.94872e-03,0,0
-1.94868e-03,0,0
-1.94864e-03,0,0
-1.94860e-03,0,0
-1.94856e-03,0,0
-1.94852e-03,0,0
-1.94848e-03,0,0
-1.94844e-03,0,0
-1.94840e-03,0,0
-1.94836e-03,0,0
-1.94832e-03,0,0
-1.94828e-03,0,0
-1.94824e-03,0,0
-1.94820e-03,0,0
-1.94816e-03,0,0
-1.94812e-03,0,0
-1.94808e-03,0,0
-1.94804e-03,0,0
-1.94800e-03,0,-0.8
-1.94796e-03,0,0
-1.94792e-03,0,0
-1.94788e-03,0,-0.8
-1.94784e-03,0,0
-1.94780e-03,0,0
-1.94776e-03,0,0
-1.94772e-03,0,0
-1.94768e-03,0,0
-1.94764e-03,0,0
-1.94760e-03,0,-0.8
-1.94756e-03,0,-0.8
-1.94752e-03,-0.04,0
-1.94748e-03,0,-0.8
-1.94744e-03,0,0
-1.94740e-03,0,0
-1.94736e-03,0,0
-1.94732e-03,0,-0.8
-1.94728e-03,0,-0.8
-1.94724e-03,0,0
-1.94720e-03,0,0
-1.94716e-03,0,0
-1.94712e-03,0,0
-1.94708e-03,0,0
-1.94704e-03,0,0
-1.94700e-03,0,0
-1.94696e-03,0,0
-1.94692e-03,0,0
-1.94688e-03,0,-0.8
-1.94684e-03,0,0
-1.94680e-03,0,0
-1.94676e-03,0,0
-1.94672e-03,0,0
-1.94668e-03,0,-0.8
-1.94664e-03,0,0
-1.94660e-03,0,0
-1.94656e-03,0,0
-1.94652e-03,0,0
-1.94648e-03,0,0
-1.94644e-03,0,0
-1.94640e-03,0,0
-1.94636e-03,0,0
-1.94632e-03,0,0
-1.94628e-03,0,0
-1.94624e-03,0,0
-1.94620e-03,0,-0.8
-1.94616e-03,0,0
-1.94612e-03,0,0
-1.94608e-03,0,0
-1.94604e-03,0,0
-1.94600e-03,0,0
-1.94596e-03,0,0
-1.94592e-03,0,0
-1.94588e-03,0,0
-1.94584e-03,0,0
-1.94580e-03,0,0
-1.94576e-03,0,0
-1.94572e-03,0,0
-1.94568e-03,0,0
-1.94564e-03,0,0
-1.94560e-03,0,0
-1.94556e-03,0,-0.8
-1.94552e-03,0,0
-1.94548e-03,0,0
-1.94544e-03,0,0
-1.94540e-03,0,0
-1.94536e-03,0,0
-1.94532e-03,0,0
-1.94528e-03,0,0
-1.94524e-03,0,0
-1.94520e-03,0,0
-1.94516e-03,0,-0.8
-1.94512e-03,0,0
-1.94508e-03,0,0
-1.94504e-03,0,-0.8
-1.94500e-03,0,0
-1.94496e-03,0,0
-1.94492e-03,0,0
-1.94488e-03,0,0
-1.94484e-03,0,0
-1.94480e-03,0,0
-1.94476e-03,0,0
-1.94472e-03,0,0
-1.94468e-03,0,0
-1.94464e-03,0,-0.8
-1.94460e-03,0,0
-1.94456e-03,0,0
-1.94452e-03,0,0
-1.94448e-03,0,0
-1.94444e-03,0,0
-1.94440e-03,0,0
-1.94436e-03,0,0
-1.94432e-03,0,0
-1.94428e-03,0,0
-1.94424e-03,0,-0.8
-1.94420e-03,0,0
-1.94416e-03,0,0
-1.94412e-03,0,0
-1.94408e-03,0,0
-1.94404e-03,0,0
-1.94400e-03,0,0
-1.94396e-03,0,0
-1.94392e-03,0,-0.8
-1.94388e-03,0,0
-1.94384e-03,0,0
-1.94380e-03,0,0
-1.94376e-03,0,0
-1.94372e-03,0,0
-1.94368e-03,0,-0.8
-1.94364e-03,0,0
-1.94360e-03,0,0
-1.94356e-03,0,0
-1.94352e-03,0,0
-1.94348e-03,0,-0.8
-1.94344e-03,0,0
-1.94340e-03,0,0
-1.94336e-03,0,0
-1.94332e-03,0,0
-1.94328e-03,0,0
-1.94324e-03,0,0
-1.94320e-03,0,0
-1.94316e-03,0,0
-1.94312e-03,0,0
-1.94308e-03,0,-0.8
-1.94304e-03,0,0
-1.94300e-03,0,0
-1.94296e-03,0,-0.8
-1.94292e-03,0,0
-1.94288e-03,0,0
-1.94284e-03,0,0
-1.94280e-03,0,0
-1.94276e-03,0,0
-1.94272e-03,0,0
-1.94268e-03,0,0
-1.94264e-03,0,0
-1.94260e-03,0,0
-1.94256e-03,0,0
-1.94252e-03,0,0
-1.94248e-03,0,0
-1.94244e-03,0,0
-1.94240e-03,0,-0.8
-1.94236e-03,0,0
-1.94232e-03,0,-0.8
-1.94228e-03,0,-0.8
-1.94224e-03,0,0
-1.94220e-03,0,-0.8
-1.94216e-03,0,0
-1.94212e-03,0,0
-1.94208e-03,0,0
-1.94204e-03,0,0
-1.94200e-03,0,0
-1.94196e-03,0,0
-1.94192e-03,0,0
-1.94188e-03,0,0
-1.94184e-03,0.04,0
-1.94180e-03,0,0
-1.94176e-03,0,0
-1.94172e-03,0,0
-1.94168e-03,0,0
-1.94164e-03,0,0
-1.94160e-03,0,0
-1.94156e-03,0,0
-1.94152e-03,0,0
-1.94148e-03,0,0
-1.94144e-03,0,0
-1.94140e-03,0,0
-1.94136e-03,0,0
-1.94132e-03,0,0
-1.94128e-03,0,-0.8
-1.94124e-03,0,0
-1.94120e-03,0,0
-1.94116e-03,0,0
-1.94112e-03,0,0
-1.94108e-03,0,0
-1.94104e-03,0,0
-1.94100e-03,0,0
-1.94096e-03,0,0
-1.94092e-03,0,-0.8
-1.94088e-03,0,0
-1.94084e-03,0,0
-1.94080e-03,0,0
-1.94076e-03,0,0
-1.94072e-03,0,0
-1.94068e-03,0,0
-1.94064e-03,0,0
-1.94060e-03,0,-0.8
-1.94056e-03,0,0
-1.94052e-03,0,-0.8
-1.94048e-03,0,0
-1.94044e-03,0,0
-1.94040e-03,0,-0.8
-1.94036e-03,0,-0.8
-1.94032e-03,0,0
-1.94028e-03,0,0
-1.94024e-03,0,0
-1.94020e-03,0,-0.8
-1.94016e-03,0,0
-1.94012e-03,0,0
-1.94008e-03,0,0
-1.94004e-03,0,0
-1.94000e-03,0,0
-1.93996e-03,0,0
-1.93992e-03,0,0
-1.93988e-03,0,0
-1.93984e-03,0,0
-1.93980e-03,0,0
-1.93976e-03,0,-0.8
-1.93972e-03,0,0
-1.93968e-03,0,0
-1.93964e-03,0,-0.8
-1.93960e-03,0,0
-1.93956e-03,0,0
-1.93952e-03,0,0
-1.93948e-03,0,0
-1.93944e-03,0,-0.8
-1.93940e-03,0,-0.8
-1.93936e-03,0,-0.8
-1.93932e-03,0,0
-1.93928e-03,0,0
-1.93924e-03,0,0
-1.93920e-03,0,0
-1.93916e-03,0,0
-1.93912e-03,0,0
-1.93908e-03,0,-0.8
-1.93904e-03,0,0
-1.93900e-03,0,0
-1.93896e-03,0,0
-1.93892e-03,0,0
-1.93888e-03,0,-0.8
-1.93884e-03,0,0
-1.93880e-03,0,0
-1.93876e-03,0.04,0
-1.93872e-03,0,0
-1.93868e-03,0,0
-1.93864e-03,0,0
-1.93860e-03,0,0
-1.93856e-03,0,0
-1.93852e-03,0,0
-1.93848e-03,0,0
-1.93844e-03,0,0
-1.93840e-03,0,0
-1.93836e-03,0,0
-1.93832e-03,0,0
-1.93828e-03,0,0
-1.93824e-03,0,0
-1.93820e-03,0,0
-1.93816e-03,0,0
-1.93812e-03,0,0
-1.93808e-03,0,0
-1.93804e-03,0,-0.8
-1.93800e-03,0,0
-1.93796e-03,0,0
-1.93792e-03,0,0
-1.93788e-03,0,0
-1.93784e-03,0,0
-1.93780e-03,0,0
-1.93776e-03,0,0
-1.93772e-03,0,0
-1.93768e-03,0,0
-1.93764e-03,0,0
-1.93760e-03,0,0
-1.93756e-03,0,0
-1.93752e-03,0,0
-1.93748e-03,0,0
-1.93744e-03,0,0
-1.93740e-03,0,-0.8
-1.93736e-03,0,0
-1.93732e-03,0,0
-1.93728e-03,0,0
-1.93724e-03,0,0
-1.93720e-03,0,0
-1.93716e-03,0,0
-1.93712e-03,0,0
-1.93708e-03,0,0
-1.93704e-03,0,0
-1.93700e-03,0,0
-1.93696e-03,0,0
-1.93692e-03,0,0
-1.93688e-03,0,0
-1.93684e-03,0,0
-1.93680e-03,0,0
-1.93676e-03,0,0
-1.93672e-03,0,0
-1.93668e-03,0,0
-1.93664e-03,0,0
-1.93660e-03,0,0
-1.93656e-03,0,0
-1.93652e-03,0,0
-1.93648e-03,0,0
-1.93644e-03,0,0
-1.93640e-03,0,0
-1.93636e-03,0,0
-1.93632e-03,0,0
-1.93628e-03,0,0
-1.93624e-03,0,0
-1.93620e-03,0,0
-1.93616e-03,0,0
-1.93612e-03,0,0
-1.93608e-03,0,0
-1.93604e-03,0,0
-1.93600e-03,0,0
-1.93596e-03,0,0
-1.93592e-03,0,0
-1.93588e-03,0,-0.8
-1.93584e-03,0,0
-1.93580e-03,0,0
-1.93576e-03,0,0
-1.93572e-03,0,0
-1.93568e-03,0,0
-1.93564e-03,0,0
-1.93560e-03,0,0
-1.93556e-03,0,0
-1.93552e-03,0,0
-1.93548e-03,0,0
-1.93544e-03,0,0
-1.93540e-03,0,0
-1.93536e-03,0,-0.8
-1.93532e-03,0,0
-1.93528e-03,0,0
-1.93524e-03,0,0
-1.93520e-03,0,-0.8
-1.93516e-03,0,0
-1.93512e-03,0,0
-1.93508e-03,0,0
-1.93504e-03,0.04,0
-1.93500e-03,0,-0.8
-1.93496e-03,0,0
-1.93492e-03,0,0
-1.93488e-03,0,0
-1.93484e-03,0,0
-1.93480e-03,0,0
-1.93476e-03,0,0
-1.93472e-03,0,0
-1.93468e-03,0,0
-1.93464e-03,0,0
-1.93460e-03,0,0
-1.93456e-03,0,0
-1.93452e-03,0,-0.8
-1.93448e-03,0,0
-1.93444e-03,0,0
-1.93440e-03,0,0
-1.93436e-03,0,0
-1.93432e-03,0,0
-1.93428e-03,0,-0.8
-1.93424e-03,0,0
-1.93420e-03,0,0
-1.93416e-03,0,0
-1.93412e-03,0,0
-1.93408e-03,0,0
-1.93404e-03,0,-0.8
-1.93400e-03,0,0
-1.93396e-03,0.04,0
-1.93392e-03,0,0
-1.93388e-03,0,0
-1.93384e-03,0,-0.8
-1.93380e-03,0,-0.8
-1.93376e-03,0,0
-1.93372e-03,0,0
-1.93368e-03,0,0
-1.93364e-03,0,-0.8
-1.93360e-03,0,0
-1.93356e-03,0,0
-1.93352e-03,0,0
-1.93348e-03,0,0
-1.93344e-03,0,-0.8
-1.93340e-03,0,0
-1.93336e-03,0,-0.8
-1.93332e-03,0,0
-1.93328e-03,0,0
-1.93324e-03,0,0
-1.93320e-03,0,0
-1.93316e-03,0,0
-1.93312e-03,0,0
-1.93308e-03,0,0
-1.93304e-03,0,0
-1.93300e-03,0,0
-1.93296e-03,0,0
-1.93292e-03,0,0
-1.93288e-03,0,-0.8
-1.93284e-03,0,0
-1.93280e-03,0,0
-1.93276e-03,0,0
-1.93272e-03,0,-0.8
-1.93268e-03,0,-0.8
-1.93264e-03,0,0
-1.93260e-03,0,0
-1.93256e-03,0,0
-1.93252e-03,0,0
-1.93248e-03,0,0
-1.93244e-03,0,0
-1.93240e-03,0,0
-1.93236e-03,0,0
-1.93232e-03,0,-0.8
-1.93228e-03,0,-0.8
-1.93224e-03,0,0
-1.93220e-03,0,0
-1.93216e-03,0,0
-1.93212e-03,0,0
-1.93208e-03,0,0
-1.93204e-03,0,-0.8
-1.93200e-03,0,0
-1.93196e-03,0,-0.8
-1.93192e-03,0,-0.8
-1.93188e-03,0,0
-1.93184e-03,0,0
-1.93180e-03,0,0
-1.93176e-03,0,0
-1.93172e-03,0,0
-1.93168e-03,0,0
-1.93164e-03,0,-0.8
-1.93160e-03,0,0
-1.93156e-03,0,0
-1.93152e-03,0,0
-1.93148e-03,0,0
-1.93144e-03,0,-0.8
-1.93140e-03,0,0
-1.93136e-03,0,0
-1.93132e-03,0,-0.8
-1.93128e-03,0,0
-1.93124e-03,0,0
-1.93120e-03,0,0
-1.93116e-03,0,0
-1.93112e-03,0,0
-1.93108e-03,0,0
-1.93104e-03,0,-0.8
-1.93100e-03,0,0
-1.93096e-03,0,0
-1.93092e-03,0,0
-1.93088e-03,0,0
-1.93084e-03,0,0
-1.93080e-03,0,0
-1.93076e-03,0,0
-1.93072e-03,0,0
-1.93068e-03,0,-0.8
-1.93064e-03,0,0
-1.93060e-03,0,-0.8
-1.93056e-03,0,0
-1.93052e-03,0,0
-1.93048e-03,0,0
-1.93044e-03,0,0
-1.93040e-03,0,0
-1.93036e-03,0,-0.8
-1.93032e-03,0,0
-1.93028e-03,0,0
-1.93024e-03,0,0
-1.93020e-03,0,0
-1.93016e-03,0,0
-1.93012e-03,0,0
-1.93008e-03,0,0
-1.93004e-03,0,0
-1.93000e-03,0,0
-1.92996e-03,0,0
-1.92992e-03,0,0
-1.92988e-03,0,0
-1.92984e-03,0,0
-1.92980e-03,0,0
-1.92976e-03,0,-0.8
-1.92972e-03,0,0
-1.92968e-03,0,0
-1.92964e-03,0,0
-1.92960e-03,0,0
-1.92956e-03,0,0
-1.92952e-03,0,0
-1.92948e-03,0,0
-1.92944e-03,0,0
-1.92940e-03,0,0
-1.92936e-03,0,0
-1.92932e-03,0,0
-1.92928e-03,0,0
-1.92924e-03,0,0
-1.92920e-03,0,0
-1.92916e-03,0,0
-1.92912e-03,0,0
-1.92908e-03,0,0
-1.92904e-03,0,0
-1.92900e-03,0,0
-1.92896e-03,0,0
-1.92892e-03,0,0
-1.92888e-03,0,0
-1.92884e-03,0,0
-1.92880e-03,0,0
-1.92876e-03,0,0
-1.92872e-03,0,-0.8
-1.92868e-03,0,-0.8
-1.92864e-03,0,0
-1.92860e-03,0,0
-1.92856e-03,0,0
-1.92852e-03,0,0
-1.92848e-03,0,0
-1.92844e-03,0,0
-1.92840e-03,0,-0.8
-1.92836e-03,0,0
-1.92832e-03,0,-0.8
-1.92828e-03,0,0
-1.92824e-03,0,0
-1.92820e-03,0,0
-1.92816e-03,0,0
-1.92812e-03,0,0
-1.92808e-03,0,0
-1.92804e-03,0,0
-1.92800e-03,0,0
-1.92796e-03,0,0
-1.92792e-03,0,0
-1.92788e-03,0,0
-1.92784e-03,0,0
-1.92780e-03,0,0
-1.92776e-03,0,0
-1.92772e-03,0,0
-1.92768e-03,0,0
-1.92764e-03,0,0
-1.92760e-03,0,0
-1.92756e-03,0,0
-1.92752e-03,0,0
-1.92748e-03,0,-0.8
-1.92744e-03,0,0
-1.92740e-03,0,-0.8
-1.92736e-03,0,0
-1.92732e-03,0,0
-1.92728e-03,0,0
-1.92724e-03,0,0
-1.92720e-03,0,0
-1.92716e-03,0.04,0
-1.92712e-03,0,0
-1.92708e-03,0,0
-1.92704e-03,0,-0.8
-1.92700e-03,0,0
-1.92696e-03,0,0
-1.92692e-03,0,-0.8
-1.92688e-03,0,0
-1.92684e-03,0,0
-1.92680e-03,0,-0.8
-1.92676e-03,0,0
-1.92672e-03,0,0
-1.92668e-03,0,0
-1.92664e-03,0,0
-1.92660e-03,0,-0.8
-1.92656e-03,0,0
-1.92652e-03,0,0
-1.92648e-03,0,-0.8
-1.92644e-03,0,0
-1.92640e-03,0,0
-1.92636e-03,0,-0.8
-1.92632e-03,0,0
-1.92628e-03,0,0
-1.92624e-03,0,0
-1.92620e-03,0,0
-1.92616e-03,0,0
-1.92612e-03,0,0
-1.92608e-03,0,0
-1.92604e-03,0,0
-1.92600e-03,0,0
-1.92596e-03,0,0
-1.92592e-03,0,0
-1.92588e-03,0,-0.8
-1.92584e-03,0,-0.8
-1.92580e-03,0,0
-1.92576e-03,0,0
-1.92572e-03,0,0
-1.92568e-03,0,0
-1.92564e-03,0,0
-1.92560e-03,0,0
-1.92556e-03,0,0
-1.92552e-03,0,0
-1.92548e-03,0,0
-1.92544e-03,0,0
-1.92540e-03,0,-0.8
-1.92536e-03,0,0
-1.92532e-03,0,-0.8
-1.92528e-03,0,-0.8
-1.92524e-03,0,0
-1.92520e-03,0,0
-1.92516e-03,0,0
-1.92512e-03,0,0
-1.92508e-03,0,0
-1.92504e-03,0,0
-1.92500e-03,0,0
-1.92496e-03,0,0
-1.92492e-03,0,0
-1.92488e-03,0,0
-1.92484e-03,0,0
-1.92480e-03,0,0
-1.92476e-03,0,-0.8
-1.92472e-03,0,0
-1.92468e-03,0,-0.8
-1.92464e-03,0,0
-1.92460e-03,0,0
-1.92456e-03,0,0
-1.92452e-03,0,0
-1.92448e-03,0,0
-1.92444e-03,0,0
-1.92440e-03,0,0
-1.92436e-03,0,0
-1.92432e-03,0,-0.8
-1.92428e-03,0,-0.8
-1.92424e-03,0,0
-1.92420e-03,0,0
-1.92416e-03,0,-0.8
-1.92412e-03,0,0
-1.92408e-03,0,0
-1.92404e-03,0,0
-1.92400e-03,0,0
-1.92396e-03,0,0
-1.92392e-03,0,0
-1.92388e-03,0,0
-1.92384e-03,0,0
-1.92380e-03,0,0
-1.92376e-03,0,0
-1.92372e-03,-0.04,0
-1.92368e-03,0,0
-1.92364e-03,0,-0.8
-1.92360e-03,0,0
-1.92356e-03,0,-0.8
-1.92352e-03,0,0
-1.92348e-03,0,-0.8
-1.92344e-03,0,0
-1.92340e-03,0,0
-1.92336e-03,0.04,0
-1.92332e-03,0,0
-1.92328e-03,0,0
-1.92324e-03,0,0
-1.92320e-03,0,0
-1.92316e-03,0,0
-1.92312e-03,0,0
-1.92308e-03,0,0
-1.92304e-03,0,0
-1.92300e-03,0,0
-1.92296e-03,0,0
-1.92292e-03,0,0
-1.92288e-03,0,0
-1.92284e-03,0,0
-1.92280e-03,0,0
-1.92276e-03,0,0
-1.92272e-03,0,-0.8
-1.92268e-03,0,0
-1.92264e-03,0,-0.8
-1.92260e-03,0,-0.8
-1.92256e-03,0,0
-1.92252e-03,0,0
-1.92248e-03,0,0
-1.92244e-03,0,0
-1.92240e-03,0,0
-1.92236e-03,0,0
-1.92232e-03,0,0
-1.92228e-03,0,0
-1.92224e-03,0,0
-1.92220e-03,0,0
-1.92216e-03,0,0
-1.92212e-03,0,-0.8
-1.92208e-03,0,0
-1.92204e-03,0,0
-1.92200e-03,0,0
-1.92196e-03,0,0
-1.92192e-03,0,0
-1.92188e-03,0,0
-1.92184e-03,0,0
-1.92180e-03,0,0
-1.92176e-03,-0.04,-0.8
-1.92172e-03,0,0
-1.92168e-03,0,0
-1.92164e-03,0,0
-1.92160e-03,0,-0.8
-1.92156e-03,0,0
-1.92152e-03,0,0
-1.92148e-03,0,0
-1.92144e-03,0,0
-1.92140e-03,0,0
-1.92136e-03,0,-0.8
-1.92132e-03,0,0
-1.92128e-03,0,0
-1.92124e-03,0,-0.8
-1.92120e-03,0,0
-1.92116e-03,0,0
-1.92112e-03,0,0
-1.92108e-03,0,0
-1.92104e-03,0,0
-1.92100e-03,0,0
-1.92096e-03,0,0
-1.92092e-03,0,-0.8
-1.92088e-03,0,0
-1.92084e-03,0,0
-1.92080e-03,0,0
-1.92076e-03,0,0
-1.92072e-03,0,-0.8
-1.92068e-03,0,0
-1.92064e-03,0,0
